video_title,channel,author,text,likes,replies,primary,all,length,published_at
"나이 들수록 혼자가 되어야 하는 이유ㅣ노후에는 혼자가 행복하다ㅣ평생친구는 없다ㅣ인간관계ㅣ쇼펜하우어, 니체, 알베르 카뮈, 루소 명언 인생조언",책사람,@자연인SeoYoungDuk,가족이래도 떨어저 살아야 한다.그리움이 행복근본이다,59,2,자기서사,자기서사,28,2023-07-28
"친구 한 명 없어도 혼자 잘 지내는 사람들의 '3가지' 장점 (최명기 원장, 한석준 아나운서, 이헌주 교수, 김아라 소장)",지식인사이드,@Onepoint-14,근데 한결같이 혼자면 우을증 걸리니까 친구 1명은 무조건 만들어 놓으세요 대화교류할 사람은 반드시 필요 합니다,58,0,기타,,61,2024-05-04
"""친구 한 명도 없는 것, 오히려 좋다"" 혼자 있는 시간이 많을수록 점점 똑똑해지는 이유 (이헌주 교수 통합본)",책과삶,@최정화-d9s,혼자있으면 에너지가 남아서 평소에 하기 어려웠던일도 할수있는 에너지가 생기더라구요 좋아요❤❤❤❤,58,0,기타,,53,2025-12-22
똑똑한 사람일수록 친구 적고 외로움 덜 타는 이유ㅣ인간설명서 EP.6,지식인사이드,@진성이-i2w,평생 일하다 보면 친구생각안듬 난 일하느라 바빠서 그 누구도 만나기싫다 집에서 쉬는게 낙임,58,0,자기서사,자기서사|자기참조,50,2024-12-06
가족과 사는 게 즐겁다고? '행복한 사람'은 절대 무작정 결혼하지 않습니다! | 김경일 심리학과 교수 1부,"꿈을 찾는 사람들 강연,강의,강사,꿈찾사",@이정규-h6h,부모랑 같이 살면 거기에 휘말려서 정작 본인의 길을 찾지 못하게 될 수도 있다. 힘들어도 일찍 집나와서 혼자힘으로 세상을 헤쳐나가는게 답인듯. 그게 힘들어 보이지만 가족과 살다 나중에 돌아올 짐이 너무나 크다.,57,1,자기서사,자기서사,117,2023-09-27
똑똑한 사람일수록 친구 적고 외로움 덜 타는 이유ㅣ인간설명서 EP.6,지식인사이드,@hanalove-p4u,인간은 누구나 외롭습니다 그걸 잊으려고 다른사람들과 웃으며 대화하지만 결국 살고죽는건 오롯이 본인혼자만의 몫입니다 죽어도 측근들이 잠시 울고 슬퍼해주지만 결국 밥잘먹고 잘삽니다😊,57,0,위안,위안,100,2024-12-07
나이들수록 오히려 혼자가 되면 편합니다. 친구 없어도 잘사는 사람의 특징 (최명기 원장 1부),지식인사이드,@kimseo3000,60 가까이 되니 마누라가 내 절친이네요 같이 밥 먹고 운동 다니고 드라마 보고 카페 가서 수다 떠는 내 소중한 친구,57,1,자기참조,자기참조,65,2025-11-14
은지원 명언 l 결혼을 신중하게 해야하는 이유.,멘탈케어::힐링 심리학 채널::,@gorgopaide8041,혼자가 좋은 사람이 있고 둘이가 좋은 사람이 있지.. 둘중 뭐던 살아봐야 아는거니...,57,0,기타,,48,2024-04-08
"""친구 한 명도 없는 것, 오히려 좋다"" 혼자 있는 시간이 많을수록 점점 똑똑해지는 이유 (이헌주 교수 통합본)",책과삶,@humilite-n5r,어렸을때부터 혼자가 좋았는데 60인 지금도 혼자가 좋네요.,57,2,기타,,32,2025-12-25
"나이 들수록 혼자가 되어야 하는 이유ㅣ노후에는 혼자가 행복하다ㅣ평생친구는 없다ㅣ인간관계ㅣ쇼펜하우어, 니체, 알베르 카뮈, 루소 명언 인생조언",책사람,@진여심-p5k,가슴에와닿는소중한말씀너무감사합니다,57,0,위안,위안,18,2023-07-19
혼자가 편한 사람 특징,픽고 PICKGO,@user-se7dy5dc9g,요즘 학교다니면서 드는 생각인데 저러는 이유는 극내향인이라 그런사람도 있겠지만 그 친구를 별로 가깝게 생각 안해서 그런 경우도 있음.. 막 싫다기보다 얘네랑 있을 때 진심으로 즐겁지 않고 그냥 성격 관심사 개그코드 사상 이런게 별로 안맞아서 그럼 그런애들한테는 고민상담 할 생각 안들고 같이 놀자해도 그냥 노잼일거같아서 집가고싶음 진짜 잘맞는 친구들이 놀자하면 개신나게 노는데..,56,0,자기참조,자기참조,212,2023-04-30
혼자 있을 때 가장 행복한 사람 특징,놀면서 배우는 심리학,@거울아1,나도 혼자가 편하지만 사람은 좋아함 ..기가빨 린다고 생각되는 이유는 .. 내가 체력이 약하다 그래서 나가서 사람만나믄 좋은데 한참 충전을 해야한다 고로 체력을 키으자 ...,56,1,정체성확인,정체성확인|자기참조,97,2024-06-21
나이들수록 오히려 혼자가 되면 편합니다. 친구 없어도 잘사는 사람의 특징 (최명기 원장 1부),지식인사이드,@마운틴-e6k,"친구가 없으면 성격이안좋거나,단점이 있을거라는 편견은버려야합니다.친구가 항상 필요한 사람일수록 의존도가 높은 성향일수있습니다.",56,0,자기서사,자기서사,70,2023-09-21
"혼자 있을 때 더 편안한 사람, 알고보니 '이 유형' 입니다 (김경일 교수님 통합본)",책과삶,@5504borry,가족이나 좋아하는 사람들이랑 식사 한끼 나누고 후식으로 케잌 나눠먹기...,56,0,자기서사,자기서사,41,2026-05-03
나이들수록 오히려 혼자가 되면 편합니다. 친구 없어도 잘사는 사람의 특징 (최명기 원장 1부),지식인사이드,@sm-yr4me,친구=남이다 30년지기 친구도 다 필요없다. 인간은 배신의 존재,56,1,기타,,35,2023-09-19
은지원 명언 l 결혼을 신중하게 해야하는 이유.,멘탈케어::힐링 심리학 채널::,@작은별1,외롭다고 결혼하는순간 지옥 스타트다,56,1,자기서사,자기서사,19,2025-02-22
은지원 명언 l 결혼을 신중하게 해야하는 이유.,멘탈케어::힐링 심리학 채널::,@이안-v3t,은지원 GO! 지원 GO!,56,0,기타,,14,2024-04-08
혼자가 더 편한 회피형 특징,놀면서 배우는 심리학,@다이뻐서다다,더 나갔다간 내 시간 에너지 감정이 낭비되니까 손절하는겁니다….. 한두번 보고 결정하는건 아니에요😮 그리고 타인에게 말해도 내 문제가 해결되지는 않으니 말할 필요도 없고 ㅋㅋㅋㅋ 듣는 사람에게도 딱히 좋은 얘기는 아니니 굳이 할필요 있을까요??,55,0,자기서사,자기서사|자기참조,137,2024-09-17
"""친구 한 명도 없는 것, 오히려 좋다"" 혼자 있는 시간이 많을수록 점점 똑똑해지는 이유 (이헌주 교수 통합본)",책과삶,@GUILIANXU,"혼자 여행하고 혼자 공부하고 매년마다 새로운 기능 혼자 배우고, 너무 재미잇는것 같아요~ 혼자가 나 혼자의 제일 친한 친구 인것 같아요",55,0,지식,지식,75,2025-12-31
혼자가 더 편한 회피형 특징,놀면서 배우는 심리학,@ABCAA1234,관계를 많이 가져보고 안 좋은 관계 피하려고. 문제해결력이 겁나 좋음 회피형이다 프레임 씌우면 힘듭니다,55,4,자기참조,자기참조,57,2024-09-01
나이들수록 혼자가 편해지는 이유. 친구 없이 혼자서 행복해지는 방법 ㅣ Ep. 26 책과사람 (서경석 개그맨 1부),책과삶,@파도타기-k7l,나이들어가면 인간관계는정리가된다 또한정리가 필요하다 인간은 어차피혼자다 혼자임을 즐길줄알아야한다,55,1,지식,지식,53,2025-08-31
똑똑한 사람일수록 친구 적고 외로움 덜 타는 이유ㅣ인간설명서 EP.6,지식인사이드,@MrCho-yg5rraddfht4ehkkiurwdggg,나이들수록 이기적으로 변하는 친구들을 보며 하나하나씩 정리하게 되더군요. 자기가 필요할 때만 돈 빌릴 때만 연락주는 친구 무슨 소용일까요. 술 담배 도박 아무것도 안하는 성격이라 친구가 거추장스럽게 느껴진다.,54,0,자기서사,자기서사,116,2024-12-07
혼자 있을 때 가장 행복한 사람 특징,놀면서 배우는 심리학,@enidyi581,친구는 한동안 안만나도 언제나 그자리에 서로를 위해 있어주는 사람이 진짜 친구같아요 혼자있어도 너무나 바쁘고 재밌어요 ㅎㅎ,54,0,정체성확인,정체성확인|자기참조,68,2024-07-03
가족과 사는 게 즐겁다고? '행복한 사람'은 절대 무작정 결혼하지 않습니다! | 김경일 심리학과 교수 1부,"꿈을 찾는 사람들 강연,강의,강사,꿈찾사",@天罰-u5o,살림 잘 하고 개인 취미있고 무던한 성격과 외로움 크게 안타면 혼자사는세 제일 행복합니다. 저 입니다. 스스로 입증.,54,0,위안,위안,65,2023-09-26
"친구 한 명 없어도 혼자 잘 지내는 사람들의 '3가지' 장점 (최명기 원장, 한석준 아나운서, 이헌주 교수, 김아라 소장)",지식인사이드,@나링-m7g,최명기 원장님 말씀속에 철학과 종교적 진리도 포함된거 같아요. 명확하면서도 현실적인..,54,0,기타,,48,2024-05-06
‼️혼자일 때 (이때가) 진짜 삶을 바꿀 기회다.ㅣ'이혼숙려캠프 상담가' 이호선 숭실사이버대학교 교수ㅣ인생강의,하와이 대저택,@Asd-12-jkl,인생의 중심을 타인이 아닌 나에게 두고 삶을 살겠습니다 감사합니다,54,0,위안,위안,36,2025-04-13
나이들수록 혼자가 편해지는 이유. 친구 없이 혼자서 행복해지는 방법 ㅣ Ep. 26 책과사람 (서경석 개그맨 1부),책과삶,@말순민-s6g,역시 서경석씨 대단 하십니다 늘 존경 합니다~~♡♡,54,0,기타,,28,2025-08-23
함께 있어도 혼자 겉도는 사람의 2가지 특징,비치키,@speedwind6607,세상에서 젤 어려운게 관계 관련된 모든단어인듯...,54,0,기타,,28,2026-01-17
‼️혼자일 때 (이때가) 진짜 삶을 바꿀 기회다.ㅣ'이혼숙려캠프 상담가' 이호선 숭실사이버대학교 교수ㅣ인생강의,하와이 대저택,@자코파네,❤❤❤ 난 성공한다 내가 그렇게 믿었기때문에,54,0,자기참조,자기참조,24,2025-04-08
"나이 들수록 혼자가 되어야 하는 이유ㅣ노후에는 혼자가 행복하다ㅣ평생친구는 없다ㅣ인간관계ㅣ쇼펜하우어, 니체, 알베르 카뮈, 루소 명언 인생조언",책사람,@이김박-v4e,깊은 공감 혼자=자유=행복,54,0,정체성확인,정체성확인,14,2023-07-13
인간관계에 지쳐서 혼자가 편한 사람들의 특징,놀면서 배우는 심리학,@flyingstar6959,"점점 친구가 없어져 흠, 같이 여행갈 친구 하나 없다는게 내가 잘 못 살아온걸까?하는 생각도 잠깐이지 들었지만, 혼자서 재밌게 살아가는 방법을 더 찾아가려 하고 있어요❤😊",53,3,자기서사,자기서사|자기참조,96,2025-09-04
"혼자 시간을 보내는 사람이 매력 있는 이유, 외로움을 다루는 방법 (feat.오은영)[인스타그램, 인스타중독, SNS, 오은영, 외로움, 자존감, 우울증]",도서관 오목눈이,@Nose_Head,혼자서 할 거 하고 혼자서 생각할 줄 아는 사람이 좋은 것 같아요 그렇다고 너무 방구석에 있는 것도 좋지 않은데 뭐든지 적당해야 하는 듯,53,0,기타,,76,2023-10-20
"나이 들수록 혼자가 되어야 하는 이유ㅣ노후에는 혼자가 행복하다ㅣ평생친구는 없다ㅣ인간관계ㅣ쇼펜하우어, 니체, 알베르 카뮈, 루소 명언 인생조언",책사람,@윤재희-j7s,혼자 사는게 제일 좋아요 내맘대로 다할수 있다는게 좋아요 감사합니다,53,0,위안,위안,37,2023-07-28
"나이 들수록 혼자가 되어야 하는 이유ㅣ노후에는 혼자가 행복하다ㅣ평생친구는 없다ㅣ인간관계ㅣ쇼펜하우어, 니체, 알베르 카뮈, 루소 명언 인생조언",책사람,@강근자-h4r,배신은 가까운믿는 사람에게 받는다 감사합니다 .,53,0,위안,위안,26,2023-07-28
나이들수록 오히려 혼자가 되면 편합니다. 친구 없어도 잘사는 사람의 특징 (최명기 원장 1부),지식인사이드,@자유시장-g4i,혼자있으면 너무 자유롭고 좋더라구요.,53,0,기타,,20,2023-09-18
‼️혼자일 때 (이때가) 진짜 삶을 바꿀 기회다.ㅣ'이혼숙려캠프 상담가' 이호선 숭실사이버대학교 교수ㅣ인생강의,하와이 대저택,@현석오-j4f,이세상에서 가장 친한 친구는 나 자신이고 가장신뢰할수있는 친구도 나자신이고 가장 믿을수있는 친구도 나자신이고 가장 즐겁게 해줄수있는 친구도 나자신이다!!!,52,5,기타,,86,2026-02-16
가족과 사는 게 즐겁다고? '행복한 사람'은 절대 무작정 결혼하지 않습니다! | 김경일 심리학과 교수 1부,"꿈을 찾는 사람들 강연,강의,강사,꿈찾사",@김금지-t6q,20세이전의자녀가있는집 가족이행복이며 이후 각자독립했을때 가족이전부가아닙니다 나를만나는연습꼭필요합니다 혼자도좋고같이있어도좋고 마음공부합시다,52,0,자기서사,지식|자기서사|자기참조,77,2023-09-18
"친구 한 명 없어도 혼자 잘 지내는 사람들의 '3가지' 장점 (최명기 원장, 한석준 아나운서, 이헌주 교수, 김아라 소장)",지식인사이드,@나은-truth,저는 부모도 남편도 다 남과 나의 경계선에 있다고 생각합니다.,52,0,자기서사,자기서사|자기참조,34,2024-05-04
‼️혼자일 때 (이때가) 진짜 삶을 바꿀 기회다.ㅣ'이혼숙려캠프 상담가' 이호선 숭실사이버대학교 교수ㅣ인생강의,하와이 대저택,@자유인-c4e,인생은 혼자다 나무아미타불 나무아미타불 나무아미타불,52,0,기타,,28,2025-04-11
"나이 들수록 혼자가 되어야 하는 이유ㅣ노후에는 혼자가 행복하다ㅣ평생친구는 없다ㅣ인간관계ㅣ쇼펜하우어, 니체, 알베르 카뮈, 루소 명언 인생조언",책사람,@최재식-y7v,지금 나를 두고 하는 좋은 말씀 감사합니다 ^^~,52,0,위안,위안,27,2023-07-19
은지원 명언 l 결혼을 신중하게 해야하는 이유.,멘탈케어::힐링 심리학 채널::,@까마구1649,결혼보단 혼자사는게 제일편함,52,0,자기서사,자기서사|자기참조,15,2025-02-19
혼자 살다가 행복하게 죽는 5가지 방법 #삶의지혜 #행복한노후 #100세시대,골든가이드,@정원-x9n,혼자 라는것이 주는 여유로움을 아시나요~ 하루하루 눈 뜨는것에 감사의 마음으로 살아요. 사람은 서로가 다르기 때문에 맞기가 어려워요 자기 자신과 친해지는것이 답 인것 같아요 70인데 젊은날로 되돌아 간다면 노!!!입니다 매일 집을 나설때 버릴것이 없나 살핍니다 아직은 식구들이 있지만 마음은 혼자 입니다 요즘은 복지관등 돈 없어도 배울것이 많고 요일별로 몇군데 그림 컴등 배워요 조금 일찍 나서서 주변에 아이스 커피 한잔 사서 마시고 환경 좋은곳에서 밥도 먹고 해요 건강을 위해서 헬스도 하구요 우리나라 좋아요 노인들 마음만 가지면 됩니다 집에 계시지 말고 매일 나와서 공부들 하시면 좋겠어요 잘 할 필요 없구요 재미 있으면 됩니다 재미는 본인이 긍정의 마음으로 만들어 가시면 되구요 같이 누려요~~~,51,3,지식,지식,392,2025-08-08
나이들수록 오히려 혼자가 되면 편합니다. 친구 없어도 잘사는 사람의 특징 (최명기 원장 1부),지식인사이드,@janeeyre2487,내 삶에 위기가 있으면 진정한 친구가 없기 마련이니 자신의 삶에 위기가 오지 않도록 잘 건사하면서 사는 게 첫번째군요. 이런 내용은 처음 들어봐요. 감사합니다!,51,0,위안,위안|자기서사|자기참조,89,2023-09-18
"혼자 있을 때 더 편안한 사람, 알고보니 '이 유형' 입니다 (김경일 교수님 통합본)",책과삶,@soyoungkim759,어릴때부터 가족이 다 외출하고 혼자일때 너무 설렜습니다 엄마가 주고간 만원으로 만화책빌리고 과자사서 소파에 누워 룰루랄라할때 만족도최상이었어요,51,1,자기서사,자기서사,79,2026-05-07
